date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:20:40	45404/45404	---M--	200	added ('OK')	font/ttf	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/glyphicons-halflings-regular.ttf	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/glyphicons-halflings-regular.ttf	(from https://cryptomining-exchange.com/landingf/assets/css/bootstrap-min.css)
02:20:41	607644/607644	---M--	200	added ('OK')	application/javascript	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/js/general.js	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/js/general.js	(from https://cryptomining-exchange.com/landingf/)
02:20:42	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/glyphicons-halflings-regular.svg	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/glyphicons-halflings-regular.svg	(from https://cryptomining-exchange.com/landingf/assets/css/bootstrap-min.css)
02:20:42	1022/1022	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-regular-webfont.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-regular-webfont.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:42	1050/1050	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-regular-webfontd41dd41dd41d.html?	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-regular-webfontd41dd41dd41dd41d.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:43	1031/1031	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-regular-webfont-2.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-regular-webfont-2.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:43	1030/1030	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-regular-webfont-3.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-regular-webfont-3.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:43	1032/1032	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-extrabold-webfont.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-extrabold-webfont.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:44	1060/1060	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-extrabold-webfontd41dd41dd41d.html?	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-extrabold-webfontd41dd41dd41dd41d.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:44	1041/1041	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-extrabold-webfont-2.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-extrabold-webfont-2.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:44	1040/1040	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-extrabold-webfont-3.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-extrabold-webfont-3.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:44	1012/1012	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-light-webfont.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-light-webfont.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:45	1040/1040	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-light-webfontd41dd41dd41d.html?	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-light-webfontd41dd41dd41dd41d.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:45	1021/1021	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-light-webfont-2.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-light-webfont-2.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:45	1020/1020	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/fonts/opensans-light-webfont-3.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/fonts/opensans-light-webfont-3.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:46	9802/9802	---M--	200	added ('OK')	image/gif	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/loader.gif	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/loader.gif	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:47	207/207	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/reuters_bar_put.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/reuters_bar_put.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:47	695/695	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:48%20GMT	https://cryptomining-exchange.com/landingf/www.toroption.com/wp-content/themes/toroption/img/reuters_bar_call.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/www.toroption.com/wp-content/themes/toroption/img/reuters_bar_call.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:47	1866/1866	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/user-icon.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/user-icon.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:47	4724/4724	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/logo-md.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/logo-md.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:48	206/206	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/select.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/select.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:48	38060/38060	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/slide1.jpg	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/slide1.jpg	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:49	1135/1135	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/table1_icon.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/table1_icon.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:49	40600/40600	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/section-a.jpg	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/section-a.jpg	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:49	453/453	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/table2_icon.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/table2_icon.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:49	615/615	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/table3_icon.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/table3_icon.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:54	258/258	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/1place.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/1place.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:55	60144/60144	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/section-b.jpg	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/section-b.jpg	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:55	256/256	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/2place.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/2place.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:55	41308/41308	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/section-d.jpg	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/section-d.jpg	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:55	254/254	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/3place.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/3place.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:55	185/185	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/star_place.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/star_place.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:56	1161/1161	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/flag1.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/flag1.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:56	1976/1976	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/flag2.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/flag2.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:56	1323/1323	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/flag3.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/flag3.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:56	1459/1459	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/flag4.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/flag4.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:57	1045/1045	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/flag5.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/flag5.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:57	95/95	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/caret-up.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/caret-up.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:57	93/93	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/caret-down.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/caret-down.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:58	50285/50285	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/section-e.jpg	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/section-e.jpg	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:59	119529/119529	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/section-c.jpg	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/section-c.jpg	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:59	601/601	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:46%20GMT	https://cryptomining-exchange.com/landingf/img/footer-disclaim.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/img/footer-disclaim.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:59	947/947	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/img/footer-disclaim.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/img/footer-disclaim.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:20:59	655/655	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:48%20GMT	https://cryptomining-exchange.com/landingf/wp-content/themes/toroption/img/payment-brands.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/wp-content/themes/toroption/img/payment-brands.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:21:00	957/957	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/img/address_home_page.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/img/address_home_page.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:21:00	912/912	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/img/reserved.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/img/reserved.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:21:00	942/942	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/img/reserveden_720.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/img/reserveden_720.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:21:00	937/937	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/img/reserved6_720.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/img/reserved6_720.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:21:01	942/942	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/img/reserveden_480.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/img/reserveden_480.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:21:01	937/937	---M--	200	added ('OK')	text/html	date:Tue,%2027%20Apr%202021%2007:53:40%20GMT	https://cryptomining-exchange.com/landingf/assets/img/reserved6_480.html	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/img/reserved6_480.html	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:21:01	366/366	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/account-star.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/account-star.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:21:02	263/263	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Apr%202021%2007:53:38%20GMT	https://cryptomining-exchange.com/landingf/assets/css/img/check.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/landingf/assets/css/img/check.png	(from https://cryptomining-exchange.com/landingf/assets/css/style.css)
02:21:15	7354/7354	---M--	200	added ('OK')	text/css	date:Mon,%2027%20Nov%202017%2015:43:30%20GMT	https://cryptomining-exchange.com/login/fonts/Linearicons-Free-v1.0.0/icon-font.min.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/Linearicons-Free-v1.0.0/icon-font.min.css	(from https://cryptomining-exchange.com/login/login.php)
02:21:17	31000/31000	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202017%2014:43:54%20GMT	https://cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/css/font-awesome.min.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/font-awesome-4.7.0/css/font-awesome.min.css	(from https://cryptomining-exchange.com/login/login.php)
02:21:25	23848/23848	---M--	200	added ('OK')	text/css	date:Thu,%2031%20Aug%202017%2010:02:26%20GMT	https://cryptomining-exchange.com/login/vendor/animate/animate.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/animate/animate.css	(from https://cryptomining-exchange.com/login/login.php)
02:21:27	124962/124962	---M--	200	added ('OK')	text/css	date:Thu,%2010%20Aug%202017%2018:52:12%20GMT	https://cryptomining-exchange.com/login/vendor/bootstrap/css/bootstrap.min.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/bootstrap/css/bootstrap.min.css	(from https://cryptomining-exchange.com/login/login.php)
02:21:28	19686/19686	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Aug%202017%2019:45:52%20GMT	https://cryptomining-exchange.com/login/vendor/css-hamburgers/hamburgers.min.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/css-hamburgers/hamburgers.min.css	(from https://cryptomining-exchange.com/login/login.php)
02:21:28	1270756/1270756	---M--	200	added ('OK')	image/png	etag:%225e28563d-1363e4%22	https://purepng.com/public/uploads/large/purepng.com-bitcoinobjectsbitcoinmoneycashcoinobjectgoldcurrencypaymentbitcoinvirtual-631522324013ysu8d.png	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/purepng.com/public/uploads/large/purepng.com-bitcoinobjectsbitcoinmoneycashcoinobjectgoldcurrencypaymentbitcoinvirtual-631522324013ysu8d.png	(from https://cryptomining-exchange.com/login/login.php)
02:21:29	27478/27478	---M--	200	added ('OK')	text/css	date:Sat,%2012%20Aug%202017%2006:56:10%20GMT	https://cryptomining-exchange.com/login/vendor/animsition/css/animsition.min.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/animsition/css/animsition.min.css	(from https://cryptomining-exchange.com/login/login.php)
02:21:29	8163/8163	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2019:09:34%20GMT	https://cryptomining-exchange.com/login/vendor/daterangepicker/daterangepicker.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/daterangepicker/daterangepicker.css	(from https://cryptomining-exchange.com/login/login.php)
02:21:29	15196/15196	---M--	200	added ('OK')	text/css	date:Wed,%2023%20Aug%202017%2018:52:38%20GMT	https://cryptomining-exchange.com/login/vendor/select2/select2.min.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/select2/select2.min.css	(from https://cryptomining-exchange.com/login/login.php)
02:21:31	10582/10582	---M--	200	added ('OK')	text/css	date:Fri,%2011%20Sep%202020%2002:50:14%20GMT	https://cryptomining-exchange.com/login/css/main.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/css/main.css	(from https://cryptomining-exchange.com/login/login.php)
02:21:31	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jun%202022%2018:21:32%20GMT	https://cryptomining-exchange.com/login/fp.php	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fp.php	(from https://cryptomining-exchange.com/login/login.php)
02:21:32	86814/86814	---M--	200	added ('OK')	text/css	date:Wed,%2013%20Dec%202017%2013:44:00%20GMT	https://cryptomining-exchange.com/login/css/util.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/css/util.css	(from https://cryptomining-exchange.com/login/login.php)
02:21:32	5615/5615	---M--	200	added ('OK')	application/javascript	date:Sat,%2012%20Aug%202017%2006:56:10%20GMT	https://cryptomining-exchange.com/login/vendor/animsition/js/animsition.min.js	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/animsition/js/animsition.min.js	(from https://cryptomining-exchange.com/login/login.php)
02:21:33	20240/20240	---MC-	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2018:21:32%20GMT	https://cryptomining-exchange.com/login/index.php	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/index-2.html	(from https://cryptomining-exchange.com/login/login.php)
02:21:35	81670/81670	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Sep%202017%2015:59:16%20GMT	https://cryptomining-exchange.com/login/vendor/bootstrap/js/popper.js	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/bootstrap/js/popper.js	(from https://cryptomining-exchange.com/login/login.php)
02:21:35	86659/86659	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Jul%202017%2009:24:16%20GMT	https://cryptomining-exchange.com/login/vendor/jquery/jquery-3.2.1.min.js	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/jquery/jquery-3.2.1.min.js	(from https://cryptomining-exchange.com/login/login.php)
02:21:37	66664/66664	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20Aug%202017%2018:52:52%20GMT	https://cryptomining-exchange.com/login/vendor/select2/select2.min.js	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/select2/select2.min.js	(from https://cryptomining-exchange.com/login/login.php)
02:21:38	51143/51143	---M--	200	added ('OK')	application/javascript	date:Thu,%2010%20Aug%202017%2018:51:22%20GMT	https://cryptomining-exchange.com/login/vendor/bootstrap/js/bootstrap.min.js	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/bootstrap/js/bootstrap.min.js	(from https://cryptomining-exchange.com/login/login.php)
02:21:38	70815/70815	---M--	200	added ('OK')	text/css	date:Sun,%2008%20Nov%202015%2009:50:30%20GMT	https://cryptomining-exchange.com/login/fonts/iconic/css/material-design-iconic-font.min.css	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/fonts/iconic/css/material-design-iconic-font.min.css	(from https://cryptomining-exchange.com/login/login.php)
02:21:39	1340/1340	---M--	200	added ('OK')	application/javascript	date:Thu,%2009%20Nov%202017%2013:34:12%20GMT	https://cryptomining-exchange.com/login/vendor/countdowntime/countdowntime.js	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/countdowntime/countdowntime.js	(from https://cryptomining-exchange.com/login/login.php)
02:21:39	2283/2283	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Dec%202017%2012:55:16%20GMT	https://cryptomining-exchange.com/login/js/main.js	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/js/main.js	(from https://cryptomining-exchange.com/login/login.php)
02:21:40	46645/46645	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Aug%202017%2019:09:34%20GMT	https://cryptomining-exchange.com/login/vendor/daterangepicker/moment.min.js	C:/Users/Nicow/OneDrive/Desktop/brooker/brooker/cryptomining-exchange.com/login/vendor/daterangepicker/moment.min.js	(from https://cryptomining-exchange.com/login/login.php)
